source_id,source_sha256,page,table,row,column,value_original,reference,verification_status
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,1,1,,PDF page 1; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,18,7,308.1,PDF page 1; detected table 1; row 18; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,18,8,828.4,PDF page 1; detected table 1; row 18; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,18,9,-63%,PDF page 1; detected table 1; row 18; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,18,10,LD,PDF page 1; detected table 1; row 18; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,1,12,PDF page 1; detected table 1; row 19; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,2,TIRAP,PDF page 1; detected table 1; row 19; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,3,0,PDF page 1; detected table 1; row 19; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,4,18.2,PDF page 1; detected table 1; row 19; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,5,-100%,PDF page 1; detected table 1; row 19; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,6,NR,PDF page 1; detected table 1; row 19; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,7,1663.5,PDF page 1; detected table 1; row 19; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,8,1666.7,PDF page 1; detected table 1; row 19; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,9,0%,PDF page 1; detected table 1; row 19; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,19,10,N,PDF page 1; detected table 1; row 19; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,1,13,PDF page 1; detected table 1; row 20; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,2,UPPER SIANG,PDF page 1; detected table 1; row 20; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,3,5.5,PDF page 1; detected table 1; row 20; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,4,20.1,PDF page 1; detected table 1; row 20; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,5,-72%,PDF page 1; detected table 1; row 20; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,6,LD,PDF page 1; detected table 1; row 20; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,7,977.2,PDF page 1; detected table 1; row 20; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,8,1412.5,PDF page 1; detected table 1; row 20; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,9,-31%,PDF page 1; detected table 1; row 20; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,20,10,D,PDF page 1; detected table 1; row 20; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,1,14,PDF page 1; detected table 1; row 21; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,2,UPPER SUBANSIRI,PDF page 1; detected table 1; row 21; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,3,0,PDF page 1; detected table 1; row 21; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,4,6,PDF page 1; detected table 1; row 21; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,5,-100%,PDF page 1; detected table 1; row 21; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,6,NR,PDF page 1; detected table 1; row 21; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,7,321.1,PDF page 1; detected table 1; row 21; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,8,787.2,PDF page 1; detected table 1; row 21; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,9,-59%,PDF page 1; detected table 1; row 21; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,21,10,D,PDF page 1; detected table 1; row 21; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,1,15,PDF page 1; detected table 1; row 22; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,2,WEST KAMENG,PDF page 1; detected table 1; row 22; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,3,0.3,PDF page 1; detected table 1; row 22; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,4,12.2,PDF page 1; detected table 1; row 22; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,5,-97%,PDF page 1; detected table 1; row 22; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,6,LD,PDF page 1; detected table 1; row 22; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,7,474.1,PDF page 1; detected table 1; row 22; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,8,1434.9,PDF page 1; detected table 1; row 22; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,9,-67%,PDF page 1; detected table 1; row 22; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,22,10,LD,PDF page 1; detected table 1; row 22; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,1,16,PDF page 1; detected table 1; row 23; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,2,WEST SIANG,PDF page 1; detected table 1; row 23; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,3,0.2,PDF page 1; detected table 1; row 23; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,4,11.3,PDF page 1; detected table 1; row 23; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,5,-99%,PDF page 1; detected table 1; row 23; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,6,LD,PDF page 1; detected table 1; row 23; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,7,572.5,PDF page 1; detected table 1; row 23; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,8,1658,PDF page 1; detected table 1; row 23; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,9,-65%,PDF page 1; detected table 1; row 23; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,23,10,LD,PDF page 1; detected table 1; row 23; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,1,,PDF page 1; detected table 1; row 24; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,2,ASSAM & MEGHALAYA,PDF page 1; detected table 1; row 24; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,3,7.3,PDF page 1; detected table 1; row 24; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,4,12.6,PDF page 1; detected table 1; row 24; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,5,-42%,PDF page 1; detected table 1; row 24; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,6,D,PDF page 1; detected table 1; row 24; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,7,960.2,PDF page 1; detected table 1; row 24; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,8,1491.8,PDF page 1; detected table 1; row 24; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,9,-36%,PDF page 1; detected table 1; row 24; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,1,1,24,10,D,PDF page 1; detected table 1; row 24; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,1,1,,PDF page 2; detected table 1; row 1; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,1,2,,PDF page 2; detected table 1; row 1; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,1,3,DAY: 05-09-2026,PDF page 2; detected table 1; row 1; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,1,7,PERIOD: 01-06-2026 to 05-09-2026,PDF page 2; detected table 1; row 1; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,1,S.No,PDF page 2; detected table 1; row 2; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,2,MET.SUBDIVISION/UT/STATE/DISTRICT,PDF page 2; detected table 1; row 2; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,3,ACTUAL(mm),PDF page 2; detected table 1; row 2; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,4,NORMAL(mm),PDF page 2; detected table 1; row 2; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,5,%DEP.,PDF page 2; detected table 1; row 2; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,6,CAT.,PDF page 2; detected table 1; row 2; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,7,ACTUAL(mm),PDF page 2; detected table 1; row 2; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,8,NORMAL(mm),PDF page 2; detected table 1; row 2; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,9,%DEP.,PDF page 2; detected table 1; row 2; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,2,10,CAT.,PDF page 2; detected table 1; row 2; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,1,,PDF page 2; detected table 1; row 3; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,2,ASSAM,PDF page 2; detected table 1; row 3; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,3,7.6,PDF page 2; detected table 1; row 3; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,4,10.3,PDF page 2; detected table 1; row 3; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,5,-27%,PDF page 2; detected table 1; row 3; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,6,D,PDF page 2; detected table 1; row 3; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,7,958.2,PDF page 2; detected table 1; row 3; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,8,1246.8,PDF page 2; detected table 1; row 3; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,9,-23%,PDF page 2; detected table 1; row 3; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,3,10,D,PDF page 2; detected table 1; row 3; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,1,1,PDF page 2; detected table 1; row 4; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,2,BAJALI,PDF page 2; detected table 1; row 4; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,3,0,PDF page 2; detected table 1; row 4; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,4,16.2,PDF page 2; detected table 1; row 4; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,5,-100%,PDF page 2; detected table 1; row 4; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,6,NR,PDF page 2; detected table 1; row 4; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,7,1023.5,PDF page 2; detected table 1; row 4; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,8,1777.8,PDF page 2; detected table 1; row 4; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,9,-42%,PDF page 2; detected table 1; row 4; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,4,10,D,PDF page 2; detected table 1; row 4; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,1,2,PDF page 2; detected table 1; row 5; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,2,BAKSA,PDF page 2; detected table 1; row 5; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,3,5.8,PDF page 2; detected table 1; row 5; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,4,10.1,PDF page 2; detected table 1; row 5; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,5,-42%,PDF page 2; detected table 1; row 5; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,6,D,PDF page 2; detected table 1; row 5; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,7,1099.2,PDF page 2; detected table 1; row 5; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,8,1299.8,PDF page 2; detected table 1; row 5; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,9,-15%,PDF page 2; detected table 1; row 5; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,5,10,N,PDF page 2; detected table 1; row 5; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,1,3,PDF page 2; detected table 1; row 6; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,2,BARPETA,PDF page 2; detected table 1; row 6; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,3,1.1,PDF page 2; detected table 1; row 6; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,4,16.2,PDF page 2; detected table 1; row 6; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,5,-93%,PDF page 2; detected table 1; row 6; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,6,LD,PDF page 2; detected table 1; row 6; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,7,1155.2,PDF page 2; detected table 1; row 6; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,8,1777.8,PDF page 2; detected table 1; row 6; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,9,-35%,PDF page 2; detected table 1; row 6; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,6,10,D,PDF page 2; detected table 1; row 6; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,1,4,PDF page 2; detected table 1; row 7; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,2,BISWANATH,PDF page 2; detected table 1; row 7; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,3,,PDF page 2; detected table 1; row 7; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,4,10.8,PDF page 2; detected table 1; row 7; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,5,,PDF page 2; detected table 1; row 7; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,6,ND,PDF page 2; detected table 1; row 7; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,7,,PDF page 2; detected table 1; row 7; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,8,1277.5,PDF page 2; detected table 1; row 7; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,9,,PDF page 2; detected table 1; row 7; column 9,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,7,10,ND,PDF page 2; detected table 1; row 7; column 10,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,1,5,PDF page 2; detected table 1; row 8; column 1,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,2,BONGAIGAON,PDF page 2; detected table 1; row 8; column 2,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,3,0,PDF page 2; detected table 1; row 8; column 3,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,4,14.2,PDF page 2; detected table 1; row 8; column 4,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,5,-100%,PDF page 2; detected table 1; row 8; column 5,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,6,NR,PDF page 2; detected table 1; row 8; column 6,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,7,846.2,PDF page 2; detected table 1; row 8; column 7,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,8,2001.3,PDF page 2; detected table 1; row 8; column 8,review_required
S037,819aabe522da9ac6253512517c03d0feae10f23e7d2b699f723a7841c1c7feb2,2,1,8,9,-58%,PDF page 2; detected table 1; row 8; column 9,review_required
